日期,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
 99/01/04,65.00,65.00,64.00,64.9,+0.40,"8,255"
 99/01/05,65.00,65.10,63.90,64.5,-0.40,"9,205"
 99/01/06,64.50,64.90,63.70,64.9,+0.40,"12,597"
 99/01/07,64.90,65.00,64.20,64.2,-0.70,"11,195"
 99/01/08,63.50,64.30,63.50,64.0,-0.20,"9,804"
 99/01/11,64.00,64.90,63.50,64.5,+0.50,"8,066"
 99/01/12,64.40,64.40,63.30,63.6,-0.90,"12,865"
 99/01/13,63.00,63.10,62.60,62.8,-0.80,"10,609"
 99/01/14,63.60,63.60,63.00,63.2,+0.40,"8,755"
 99/01/15,62.90,63.50,62.80,63.5,+0.30,"11,048"
 99/01/18,62.80,63.10,62.80,62.9,-0.60,"9,875"
 99/01/19,63.00,63.20,62.00,62.5,-0.40,"14,132"
 99/01/20,62.90,63.20,62.20,63.0,+0.50,"13,043"
 99/01/21,63.00,63.00,62.10,62.6,-0.40,"8,212"
 99/01/22,61.50,61.70,61.00,61.1,-1.50,"18,967"
 99/01/25,60.10,60.80,60.10,60.4,-0.70,"18,763"
 99/01/26,60.60,61.20,60.00,60.1,-0.30,"17,643"
 99/01/27,60.10,60.40,59.50,59.6,-0.50,"13,505"
 99/01/28,60.50,61.50,59.80,60.0,+0.40,"11,197"
 99/01/29,60.10,61.50,59.40,61.5,+1.50,"18,337"
 99/02/01,60.70,60.70,59.50,59.8,-1.70,"16,893"
 99/02/02,60.20,60.40,59.00,59.0,-0.80,"15,211"
 99/02/03,60.20,60.30,58.80,59.8,+0.80,"9,966"
 99/02/04,60.00,60.00,59.00,59.1,-0.70,"11,819"
 99/02/05,57.60,57.90,57.20,57.2,-1.90,"18,203"
 99/02/06,57.60,58.10,57.30,58.0,+0.80,"5,867"
 99/02/08,58.00,58.20,57.00,57.4,-0.60,"11,834"
 99/02/09,58.40,59.20,57.70,58.6,+1.20,"10,807"
 99/02/10,59.00,59.20,58.20,58.4,-0.20,"13,992"
 99/02/22,60.50,60.50,59.00,59.0,+0.60,"15,040"
 99/02/23,59.60,59.90,59.10,59.8,+0.80,"11,574"
 99/02/24,59.20,59.20,58.40,58.5,-1.30,"13,513"
 99/02/25,58.50,58.90,57.90,58.2,-0.30,"12,447"
 99/02/26,58.20,58.90,58.00,58.8,+0.60,"8,183"
 99/03/01,59.50,59.90,58.20,59.6,+0.80,"14,348"
 99/03/02,60.50,60.50,59.50,59.9,+0.30,"13,024"
 99/03/03,59.60,60.10,59.60,60.0,+0.10,"5,904"
 99/03/04,59.80,59.80,58.40,59.2,-0.80,"13,969"
 99/03/05,59.80,60.40,59.60,60.4,+1.20,"12,880"
 99/03/08,60.90,61.20,60.60,61.2,+0.80,"11,378"
 99/03/09,61.20,61.40,60.80,61.3,+0.10,"6,949"
 99/03/10,61.30,61.40,60.80,61.4,+0.10,"6,050"
 99/03/11,61.60,61.80,61.20,61.4, 0.00,"6,607"
 99/03/12,61.40,61.50,60.60,60.8,-0.60,"9,260"
 99/03/15,61.30,61.30,59.80,59.8,-1.00,"8,294"
 99/03/16,60.10,60.20,59.70,59.7,-0.10,"7,444"
 99/03/17,60.50,60.90,59.90,60.5,+0.80,"10,228"
 99/03/18,60.10,60.60,60.00,60.4,-0.10,"10,353"
 99/03/19,60.00,60.30,59.70,60.0,-0.40,"12,648"
 99/03/22,59.60,59.60,58.80,59.0,-1.00,"14,854"
 99/03/23,59.50,60.10,59.50,59.6,+0.60,"10,645"
 99/03/24,60.10,60.80,60.10,60.6,+1.00,"10,606"
 99/03/25,60.90,61.50,60.20,61.5,+0.90,"13,334"
 99/03/26,61.30,62.00,60.30,62.0,+0.50,"16,419"
 99/03/29,62.00,62.30,61.70,62.2,+0.20,"9,423"
 99/03/30,62.40,62.40,61.70,62.2, 0.00,"7,639"
 99/03/31,62.20,62.20,61.50,61.5,-0.70,"6,916"
 99/04/01,61.50,62.50,61.50,62.1,+0.60,"10,586"
 99/04/02,62.50,62.50,62.10,62.4,+0.30,"4,724"
 99/04/06,62.80,63.50,62.80,63.4,+1.00,"14,967"
 99/04/07,63.50,63.50,63.10,63.5,+0.10,"13,008"
 99/04/08,62.80,63.00,62.10,62.3,-1.20,"10,165"
 99/04/09,61.90,63.00,61.90,62.7,+0.40,"8,230"
 99/04/12,63.30,63.40,62.80,63.1,+0.40,"6,735"
 99/04/13,63.00,63.10,62.10,62.9,-0.20,"8,860"
 99/04/14,63.10,63.80,62.90,63.8,+0.90,"11,370"
 99/04/15,64.50,64.90,64.00,64.4,+0.60,"16,835"
 99/04/16,63.60,63.70,62.90,63.0,-1.40,"10,410"
 99/04/19,62.50,63.20,62.40,62.6,-0.40,"12,360"
 99/04/20,62.90,63.00,62.40,62.8,+0.20,"5,688"
 99/04/21,62.90,63.10,62.30,62.4,-0.40,"7,337"
 99/04/22,61.80,61.80,60.80,61.6,-0.80,"20,151"
 99/04/23,61.90,62.40,61.60,61.7,+0.10,"9,075"
 99/04/26,62.40,63.60,62.40,63.5,+1.80,"15,594"
 99/04/27,63.50,63.70,63.10,63.7,+0.20,"7,737"
 99/04/28,62.10,62.60,62.00,62.1,-1.60,"17,781"
 99/04/29,62.20,62.20,61.60,61.6,-0.50,"11,966"
 99/04/30,61.80,62.70,61.80,61.8,+0.20,"9,089"
 99/05/03,62.60,62.60,61.40,61.6,-0.20,"6,710"
 99/05/04,61.90,62.00,60.80,61.0,-0.60,"9,981"
 99/05/05,59.90,60.20,59.80,59.8,-1.20,"20,462"
 99/05/06,59.80,59.90,59.20,59.5,-0.30,"13,732"
 99/05/07,58.60,60.10,58.50,59.4,-0.10,"13,096"
 99/05/10,59.40,60.00,59.00,59.8,+0.40,"10,944"
 99/05/11,60.40,60.60,59.90,60.1,+0.30,"12,600"
 99/05/12,61.00,61.00,60.00,60.1, 0.00,"6,714"
 99/05/13,60.60,61.50,60.50,61.2,+1.10,"10,578"
 99/05/14,60.70,61.50,60.50,61.2, 0.00,"5,834"
 99/05/17,60.50,60.50,59.10,59.2,-2.00,"17,347"
 99/05/18,59.60,60.00,59.40,59.5,+0.30,"8,112"
 99/05/19,59.00,59.60,58.60,59.3,-0.20,"12,043"
 99/05/20,59.50,59.70,58.90,58.9,-0.40,"7,298"
 99/05/21,58.30,59.10,57.90,58.8,-0.10,"10,795"
 99/05/24,59.60,59.60,58.70,59.0,+0.20,"5,152"
 99/05/25,58.80,58.90,58.10,58.4,-0.60,"9,811"
 99/05/26,58.90,59.00,58.50,58.9,+0.50,"7,675"
 99/05/27,58.50,59.30,57.70,58.7,-0.20,"12,878"
 99/05/28,58.90,59.40,58.30,58.7, 0.00,"14,229"
 99/05/31,59.10,60.20,58.80,60.2,+1.50,"7,031"
 99/06/01,59.90,60.00,59.20,59.8,-0.40,"6,226"
 99/06/02,59.80,60.40,59.30,59.8, 0.00,"8,627"
 99/06/03,60.80,61.00,60.50,60.8,+1.00,"9,507"
 99/06/04,60.50,61.00,60.20,61.0,+0.20,"8,388"
 99/06/07,59.70,59.70,58.70,59.2,-1.80,"13,147"
 99/06/08,58.90,59.20,58.40,58.5,-0.70,"7,778"
 99/06/09,58.40,59.00,58.30,58.6,+0.10,"9,355"
 99/06/10,59.80,59.80,58.80,59.4,+0.80,"6,818"
 99/06/11,60.20,60.50,60.00,60.5,+1.10,"10,428"
 99/06/14,60.90,61.40,60.90,61.1,+0.60,"11,658"
 99/06/15,61.30,61.90,60.70,61.4,+0.30,"9,450"
 99/06/17,62.00,62.30,61.70,62.1,+0.70,"15,990"
 99/06/18,62.40,62.70,61.80,62.7,+0.60,"13,592"
 99/06/21,63.10,63.70,63.10,63.3,+0.60,"16,863"
 99/06/22,63.30,63.30,62.60,62.6,-0.70,"6,657"
 99/06/23,62.00,62.50,62.00,62.1,-0.50,"9,160"
 99/06/24,62.10,62.20,61.70,62.0,-0.10,"4,937"
 99/06/25,61.50,61.90,61.30,61.4,-0.60,"7,418"
 99/06/28,61.20,61.70,61.10,61.7,+0.30,"6,131"
 99/06/29,62.00,62.60,61.00,61.0,-0.70,"11,072"
 99/06/30,60.30,61.00,60.30,60.6,-0.40,"10,737"
 99/07/01,60.60,60.60,59.90,60.0,-0.60,"11,886"
 99/07/02,60.00,60.70,60.00,60.3,+0.30,"10,712"
 99/07/05,60.30,61.80,60.30,61.4,+1.10,"15,359"
 99/07/06,58.90,59.90,58.80,59.9,X0.00,"14,958"
 99/07/07,59.80,59.90,59.20,59.5,-0.40,"10,431"
 99/07/08,60.10,60.40,59.70,60.4,+0.90,"9,111"
 99/07/09,60.40,60.50,59.90,60.4, 0.00,"8,611"
 99/07/12,60.60,60.60,59.80,59.8,-0.60,"8,805"
 99/07/13,59.90,60.20,59.50,59.6,-0.20,"9,828"
 99/07/14,60.40,60.70,60.20,60.4,+0.80,"9,353"
 99/07/15,60.40,60.50,60.10,60.3,-0.10,"5,909"
 99/07/16,60.50,60.50,59.80,59.9,-0.40,"4,878"
 99/07/19,59.50,61.30,59.40,61.1,+1.20,"11,661"
 99/07/20,61.30,61.80,61.00,61.5,+0.40,"12,720"
 99/07/21,61.90,61.90,61.50,61.8,+0.30,"8,493"
 99/07/22,61.90,62.30,61.30,62.0,+0.20,"10,533"
 99/07/23,62.60,63.00,62.40,62.8,+0.80,"17,678"
 99/07/26,63.00,63.10,62.30,62.6,-0.20,"6,090"
 99/07/27,63.00,63.00,62.30,62.5,-0.10,"5,328"
 99/07/28,62.30,63.00,62.20,63.0,+0.50,"7,567"
 99/07/29,63.00,63.00,62.60,63.0, 0.00,"8,544"
 99/07/30,62.40,62.40,61.40,62.4,-0.60,"12,911"
 99/08/02,62.60,62.80,62.10,62.3,-0.10,"8,897"
 99/08/03,62.60,62.60,61.70,62.0,-0.30,"9,639"
 99/08/04,62.00,62.20,61.60,62.0, 0.00,"4,411"
 99/08/05,62.00,62.00,61.80,61.9,-0.10,"5,202"
 99/08/06,61.60,61.70,60.60,60.9,-1.00,"14,006"
 99/08/09,60.50,60.90,60.40,60.7,-0.20,"10,387"
 99/08/10,60.90,61.40,60.80,61.0,+0.30,"8,639"
 99/08/11,60.80,61.20,60.70,61.0, 0.00,"5,432"
 99/08/12,60.20,60.60,60.10,60.2,-0.80,"13,071"
 99/08/13,60.20,60.60,59.90,60.1,-0.10,"13,842"
 99/08/16,60.00,60.30,59.60,60.3,+0.20,"9,637"
 99/08/17,60.50,60.50,59.80,59.8,-0.50,"9,383"
 99/08/18,60.00,60.30,59.50,59.6,-0.20,"11,129"
 99/08/19,59.50,60.40,59.50,60.1,+0.50,"9,261"
 99/08/20,59.80,60.20,59.70,59.9,-0.20,"5,806"
 99/08/23,59.90,60.90,59.60,60.1,+0.20,"7,748"
 99/08/24,60.00,60.10,59.60,59.6,-0.50,"7,589"
 99/08/25,59.40,59.40,58.60,58.7,-0.90,"18,927"
 99/08/26,58.60,59.10,58.50,58.8,+0.10,"8,371"
 99/08/27,58.70,58.90,58.50,58.8, 0.00,"10,393"
 99/08/30,59.20,59.60,58.90,59.4,+0.60,"5,922"
 99/08/31,59.00,59.00,58.40,58.9,-0.50,"12,393"
 99/09/01,59.30,59.30,58.70,59.1,+0.20,"7,891"
 99/09/02,60.00,60.10,59.40,59.5,+0.40,"6,503"
 99/09/03,59.30,59.90,59.30,59.8,+0.30,"7,973"
 99/09/06,60.40,60.50,60.10,60.5,+0.70,"7,054"
 99/09/07,60.50,60.60,60.10,60.2,-0.30,"5,050"
 99/09/08,59.60,59.90,58.90,59.3,-0.90,"10,807"
 99/09/09,59.70,59.70,59.20,59.5,+0.20,"4,532"
 99/09/10,59.50,59.70,59.10,59.3,-0.20,"6,418"
 99/09/13,59.60,60.90,59.40,60.9,+1.60,"18,219"
 99/09/14,61.20,61.20,60.70,61.0,+0.10,"7,645"
 99/09/15,61.20,61.20,60.50,61.2,+0.20,"8,420"
 99/09/16,60.80,61.00,60.50,60.5,-0.70,"7,168"
 99/09/17,61.00,61.40,60.60,61.2,+0.70,"11,195"
 99/09/20,61.50,62.00,61.30,62.0,+0.80,"13,469"
 99/09/21,62.30,62.30,61.60,61.8,-0.20,"6,658"
 99/09/23,60.90,60.90,59.90,60.0,-1.80,"25,218"
 99/09/24,59.70,60.20,59.60,60.1,+0.10,"13,208"
 99/09/27,60.80,60.80,60.40,60.7,+0.60,"12,777"
 99/09/28,60.70,61.20,60.60,61.0,+0.30,"10,294"
 99/09/29,61.50,61.90,61.00,61.5,+0.50,"15,774"
 99/09/30,61.70,62.00,61.60,62.0,+0.50,"9,875"
 99/10/01,62.20,62.30,61.70,62.0, 0.00,"9,826"
 99/10/04,62.00,62.10,61.60,61.9,-0.10,"7,673"
 99/10/05,61.70,61.70,60.90,61.1,-0.80,"6,628"
 99/10/06,61.90,62.00,61.50,61.8,+0.70,"7,261"
 99/10/07,61.40,61.70,61.00,61.3,-0.50,"7,904"
 99/10/08,61.00,61.80,61.00,61.8,+0.50,"8,728"
 99/10/11,62.00,62.00,61.10,61.5,-0.30,"5,124"
 99/10/12,61.50,61.50,60.40,61.0,-0.50,"8,419"
 99/10/13,61.30,61.30,60.40,61.0, 0.00,"7,976"
 99/10/14,61.40,62.00,61.30,61.8,+0.80,"11,545"
 99/10/15,61.30,61.90,61.20,61.9,+0.10,"6,459"
 99/10/18,61.40,61.80,60.40,60.5,-1.40,"9,099"
 99/10/19,60.60,60.70,60.10,60.7,+0.20,"9,030"
 99/10/20,60.50,61.10,60.40,61.0,+0.30,"8,292"
 99/10/21,61.30,61.40,60.80,61.0, 0.00,"7,376"
 99/10/22,61.70,61.80,61.40,61.8,+0.80,"9,208"
 99/10/25,62.00,62.20,61.80,62.0,+0.20,"10,753"
 99/10/26,62.20,62.30,62.00,62.3,+0.30,"9,725"
 99/10/27,62.30,62.40,61.90,62.0,-0.30,"6,328"
 99/10/28,62.40,63.00,62.10,62.7,+0.70,"13,925"
 99/10/29,63.00,63.10,62.50,62.8,+0.10,"15,541"
 99/11/01,63.40,63.50,63.00,63.5,+0.70,"16,674"
 99/11/02,63.00,63.40,63.00,63.3,-0.20,"8,113"
 99/11/03,63.50,64.00,63.30,63.9,+0.60,"12,042"
 99/11/04,63.90,64.10,63.60,63.9, 0.00,"11,096"
 99/11/05,64.50,64.60,63.80,64.2,+0.30,"12,995"
 99/11/08,64.20,64.20,63.10,63.3,-0.90,"9,057"
 99/11/09,63.30,64.00,63.10,64.0,+0.70,"9,060"
 99/11/10,64.00,64.30,63.70,64.2,+0.20,"8,993"
 99/11/11,63.90,64.20,63.70,63.7,-0.50,"9,432"
 99/11/12,63.60,64.00,63.00,63.0,-0.70,"8,334"
 99/11/15,63.80,64.00,63.20,63.9,+0.90,"7,637"
 99/11/16,64.30,64.70,64.10,64.5,+0.60,"13,615"
 99/11/17,64.20,64.50,63.60,63.8,-0.70,"13,110"
 99/11/18,63.70,63.90,63.00,63.3,-0.50,"8,795"
 99/11/19,63.60,64.00,63.00,63.7,+0.40,"6,361"
 99/11/22,63.60,64.30,63.20,63.8,+0.10,"7,429"
 99/11/23,63.70,63.80,63.30,63.4,-0.40,"7,535"
 99/11/24,63.00,64.00,63.00,63.2,-0.20,"6,770"
 99/11/25,63.80,64.50,63.50,64.4,+1.20,"10,703"
 99/11/26,63.90,64.50,63.90,64.4, 0.00,"8,509"
 99/11/29,64.60,64.70,63.80,64.3,-0.10,"6,117"
 99/11/30,63.80,64.40,63.40,63.4,-0.90,"9,730"
 99/12/01,63.80,64.60,63.80,64.6,+1.20,"11,510"
 99/12/02,65.00,66.40,64.90,66.2,+1.60,"22,785"
 99/12/03,66.80,70.00,66.70,68.3,+2.10,"32,016"
 99/12/06,68.90,69.50,68.40,68.5,+0.20,"14,842"
 99/12/07,68.50,68.60,67.60,68.0,-0.50,"12,467"
 99/12/08,68.60,68.70,67.80,68.0, 0.00,"10,085"
 99/12/09,69.00,70.10,68.80,70.0,+2.00,"23,501"
 99/12/10,69.60,69.90,69.30,69.7,-0.30,"7,316"
 99/12/13,70.00,70.40,69.00,69.4,-0.30,"9,002"
 99/12/14,69.90,69.90,68.70,69.0,-0.40,"11,466"
 99/12/15,68.60,70.10,68.50,70.0,+1.00,"11,925"
 99/12/16,70.00,71.60,69.80,71.2,+1.20,"15,793"
 99/12/17,72.00,75.00,71.60,72.9,+1.70,"28,863"
 99/12/20,73.00,73.00,70.90,71.2,-1.70,"16,128"
 99/12/21,71.50,71.60,70.80,71.3,+0.10,"8,535"
 99/12/22,71.10,71.60,70.70,71.2,-0.10,"7,441"
 99/12/23,71.80,71.80,70.70,71.0,-0.20,"9,110"
 99/12/24,71.00,71.00,70.50,70.8,-0.20,"4,883"
 99/12/27,70.80,70.80,70.00,70.7,-0.10,"6,189"
 99/12/28,70.90,71.00,70.60,70.9,+0.20,"6,975"
 99/12/29,70.80,70.80,70.20,70.6,-0.30,"8,366"
 99/12/30,70.60,70.80,70.10,70.6, 0.00,"8,588"
 99/12/31,70.50,72.30,70.30,71.0,+0.40,"15,792"
